0.9288793011,-0.0417763441,-0.2110752688,-2.9293299158,2.1969974368,-1.8308311974,0.9534751114,4.0938630126,0.9947834677,0.0707592742,0.1470913978,-3.6616623947,0,0.7323324789,1.0080857612,3.7341776006,2
0.9097271505,-0.0443873656,-0.2216290323,-2.5631636763,1.8308311974,-1.8308311974,0.9373863422,3.6433080817,0.9842705645,0.0947907258,0.1416935484,-2.1969974368,-0.7323324789,0.7323324789,0.9989248658,2.4288720545,2
0.901519086,-0.0522204301,-0.2242674731,-2.1969974368,1.8308311974,-1.4646649579,0.930462001,3.2130957112,0.9895270161,0.0707592742,0.1308978495,0.7323324789,-0.7323324789,0,1.0006522061,1.0356745239,2
0.906991129,-0.0287212366,-0.2242674731,-2.9293299158,1.4646649579,-1.4646649579,0.9347479431,3.587681791,0.9947834677,0.0627487903,0.1389946237,-0.7323324789,1.0984987184,0.7323324789,1.0064050198,1.5097420819,2
0.8933110215,-0.0365543011,-0.226905914,-2.5631636763,1.4646649579,-1.4646649579,0.9224028902,3.2954961553,0.9790141129,0.0734294355,0.1497903226,-2.1969974368,0.7323324789,0.7323324789,0.9931251965,2.4288720545,2
0.896047043,-0.0443873656,-0.2348212366,-2.5631636763,0.7323324789,-1.8308311974,0.9273680794,3.2338926643,0.9921552419,0.0814399194,0.1362956989,-1.4646649579,0,0.3661662395,1.0047790812,1.5097420819,2
0.912463172,-0.0443873656,-0.226905914,-2.5631636763,0.7323324789,-1.8308311974,0.9412999375,3.2338926643,0.9895270161,0.0814399194,0.1416935484,-1.0984987184,0,0.7323324789,1.0029323196,1.3202311518,2
0.9097271505,-0.0391653226,-0.2216290323,-2.5631636763,0.7323324789,-1.8308311974,0.9371535834,3.2338926643,0.9790141129,0.0734294355,0.155188172,-1.0984987184,0.3661662395,0.7323324789,0.9939536629,1.3700686147,2
0.906991129,-0.0443873656,-0.2242674731,-1.4646649579,1.0984987184,-2.1969974368,0.9353603829,2.8598497532,0.9606165323,0.0680891129,0.1443924731,-0.3661662395,0.7323324789,1.0984987184,0.973791269,1.3700686147,2
0.8933110215,-0.0313322581,-0.2242674731,-2.5631636763,0.7323324789,-0.7323324789,0.9215650769,2.7644944838,0.9763858871,0.0654189516,0.1335967742,-1.8308311974,0.3661662395,0.7323324789,0.9876523365,2.0055750916,2
0.8878389785,-0.0339432796,-0.2321827957,-2.9293299158,1.0984987184,-0.7323324789,0.9183240433,3.2130957112,0.9763858871,0.0520681452,0.1335967742,-1.8308311974,0.3661662395,0.7323324789,0.9868579383,2.0055750916,2
0.8933110215,-0.0600534946,-0.2295443548,-2.9293299158,0.7323324789,-0.7323324789,0.9242843795,3.1070235717,0.9737576613,0.0574084677,0.1389946237,-2.5631636763,-1.4646649579,0.7323324789,0.9853015886,3.0416052226,2
0.9097271505,-0.0443873656,-0.2242674731,-2.9293299158,0,-0.7323324789,0.9380136599,3.0194841638,0.9974116935,0.060078629,0.1524892473,-2.5631636763,-0.3661662395,0.7323324789,1.0107880582,2.6907613432,2
0.9151991935,-0.0313322581,-0.226905914,-2.1969974368,-0.3661662395,-0.3661662395,0.9434286237,2.257200294,0.9658729839,0.0787697581,0.1470913978,-2.1969974368,1.0984987184,0,0.9801791546,2.4563178076,2
0.8987830645,-0.0339432796,-0.2348212366,-1.4646649579,-0.3661662395,-0.3661662395,0.9295720286,1.5535117858,0.9842705645,0.0947907258,0.1308978495,-2.9293299158,-0.7323324789,0.7323324789,0.9974507872,3.1070235717,2
0.9179352151,-0.0391653226,-0.2295443548,-2.1969974368,-1.0984987184,-0.7323324789,0.9470108724,2.5631636763,1.0000399194,0.0841100806,0.1308978495,-2.5631636763,-1.0984987184,1.0984987184,1.0120714367,2.9971998432,2
0.9151991935,-0.0600534946,-0.2321827957,-2.1969974368,-0.7323324789,-0.7323324789,0.9460998027,2.4288720545,0.9868987903,0.0921205645,0.1335967742,-0.3661662395,0,0.7323324789,1.0001517479,0.8187726025,2
0.912463172,-0.0626645161,-0.2348212366,-1.8308311974,-1.0984987184,-1.0984987184,0.9442758575,2.401112605,0.9737576613,0.0947907258,0.1443924731,-1.0984987184,0.7323324789,0.7323324789,0.9889582655,1.5097420819,2
0.896047043,-0.0365543011,-0.2374596774,-1.4646649579,-1.0984987184,-1.0984987184,0.9276980212,2.1350977279,0.9685012097,0.0841100806,0.1362956989,0,0.3661662395,0.7323324789,0.98165453,0.8187726025,2
0.912463172,-0.0443873656,-0.2480134409,0,-0.3661662395,-2.1969974368,0.9466097112,2.2273022813,0.9685012097,0.0760995968,0.1524892473,-0.3661662395,-0.7323324789,1.0984987184,0.983381265,1.3700686147,2
0.9097271505,-0.0417763441,-0.2427365591,-1.0984987184,-0.7323324789,-0.7323324789,0.9424806568,1.5097420819,0.9763858871,0.0921205645,0.1308978495,-0.3661662395,-0.3661662395,0.7323324789,0.9894189436,0.8969204477,2
0.9097271505,-0.0339432796,-0.2216290323,-2.5631636763,-1.8308311974,-0.7323324789,0.936949872,3.2338926643,0.9816423387,0.0627487903,0.1255,-1.4646649579,1.0984987184,0.3661662395,0.991619555,1.8670888003,2
0.9234072581,-0.0287212366,-0.208436828,-2.5631636763,-0.7323324789,0,0.947075385,2.6657304611,0.9816423387,0.1081415323,0.1255,-3.2954961553,-1.4646649579,0.3661662395,0.9955232404,3.6248608336,2
0.901519086,-0.0522204301,-0.2427365591,-0.7323324789,0.3661662395,-0.3661662395,0.9350853827,0.8969204477,0.9947834677,0.0760995968,0.1524892473,1.4646649579,-3.6616623947,-0.3661662395,1.0092761103,3.9606934553,2
0.912463172,-0.0365543011,-0.2348212366,1.4646649579,0,-0.7323324789,0.9429031076,1.6375452051,0.9947834677,0.0547383065,0.1416935484,3.2954961553,0.7323324789,0.3661662395,1.0063138136,3.3956860108,2
